event_id,emp_id,period_start,period_end,hours_regular,hours_overtime,gross_pay,deductions,net_pay,jurisdiction,is_anomaly,anomaly_type
PE-EMP-00837-01,EMP-00837,2025-01-01,2025-01-30,155.0,5.0,6505.44,1529.17,4976.27,NY,False,none
PE-EMP-00837-02,EMP-00837,2025-01-31,2025-03-01,160.4,13.2,6984.74,1654.67,5330.07,NY,False,none
PE-EMP-00837-03,EMP-00837,2025-03-02,2025-03-31,153.0,14.6,7065.22,1390.07,5675.15,NY,False,none
PE-EMP-00837-04,EMP-00837,2025-04-01,2025-04-30,159.3,5.7,6548.62,1517.16,5031.46,NY,False,none
PE-EMP-00837-05,EMP-00837,2025-05-01,2025-05-30,159.8,11.3,6870.85,1767.96,5102.89,NY,False,none
PE-EMP-00837-06,EMP-00837,2025-05-31,2025-06-29,165.7,7.2,6633.42,1701.86,4931.56,NY,False,none
PE-EMP-00838-01,EMP-00838,2025-01-01,2025-01-30,159.6,12.9,5221.19,974.88,4246.31,NY,False,none
PE-EMP-00838-02,EMP-00838,2025-01-31,2025-03-01,167.4,9.1,5057.77,988.58,4069.19,NY,False,none
PE-EMP-00838-03,EMP-00838,2025-03-02,2025-03-31,165.4,7.2,4973.22,980.91,3992.31,NY,False,none
PE-EMP-00838-04,EMP-00838,2025-04-01,2025-04-30,154.3,5.0,4876.32,1307.86,3568.46,NY,False,none
PE-EMP-00838-05,EMP-00838,2025-05-01,2025-05-30,164.3,9.9,5089.68,1422.78,3666.9,NY,False,none
PE-EMP-00838-06,EMP-00838,2025-05-31,2025-06-29,143.9,10.8,5132.28,1168.5,3963.78,NY,False,none
PE-EMP-00839-01,EMP-00839,2025-01-01,2025-01-30,140.0,0.0,7836.0,1549.67,6286.33,UK_national,False,none
PE-EMP-00839-02,EMP-00839,2025-01-31,2025-03-01,146.0,0.0,7836.0,1641.29,6194.71,UK_national,False,none
PE-EMP-00839-03,EMP-00839,2025-03-02,2025-03-31,143.6,0.0,7836.0,2136.58,5699.42,UK_national,False,none
PE-EMP-00839-04,EMP-00839,2025-04-01,2025-04-30,167.4,0.0,7836.0,1516.48,6319.52,UK_national,False,none
PE-EMP-00839-05,EMP-00839,2025-05-01,2025-05-30,166.5,0.0,7836.0,1456.84,6379.16,UK_national,False,none
PE-EMP-00839-06,EMP-00839,2025-05-31,2025-06-29,142.5,0.0,7836.0,1628.9,6207.1,UK_national,False,none
PE-EMP-00840-01,EMP-00840,2025-01-01,2025-01-30,167.6,0.0,8670.0,2128.34,6541.66,NY,False,none
PE-EMP-00840-02,EMP-00840,2025-01-31,2025-03-01,160.5,0.0,8670.0,2362.19,6307.81,NY,False,none
PE-EMP-00840-03,EMP-00840,2025-03-02,2025-03-31,164.1,0.0,8670.0,2208.92,6461.08,NY,False,none
PE-EMP-00840-04,EMP-00840,2025-04-01,2025-04-30,141.8,0.0,8670.0,2405.0,6265.0,NY,False,none
PE-EMP-00840-05,EMP-00840,2025-05-01,2025-05-30,166.8,0.0,8670.0,2061.1,6608.9,NY,False,none
PE-EMP-00840-06,EMP-00840,2025-05-31,2025-06-29,159.9,0.0,8670.0,2168.45,6501.55,NY,False,none
PE-EMP-00841-01,EMP-00841,2025-01-01,2025-01-30,158.8,0.0,7153.0,1813.8,5339.2,WA,False,none
PE-EMP-00841-02,EMP-00841,2025-01-31,2025-03-01,160.6,0.0,7153.0,1378.8,5774.2,WA,False,none
PE-EMP-00841-03,EMP-00841,2025-03-02,2025-03-31,157.8,0.0,7153.0,1987.59,5165.41,WA,False,none
PE-EMP-00841-04,EMP-00841,2025-04-01,2025-04-30,147.8,0.0,7153.0,1798.55,5354.45,WA,False,none
PE-EMP-00841-05,EMP-00841,2025-05-01,2025-05-30,144.2,0.0,7153.0,1897.24,5255.76,WA,False,none
PE-EMP-00841-06,EMP-00841,2025-05-31,2025-06-29,143.7,0.0,7153.0,1601.49,5551.51,WA,False,none
PE-EMP-00842-01,EMP-00842,2025-01-01,2025-01-30,150.1,14.0,7552.83,1884.77,5668.06,CA,False,none
PE-EMP-00842-02,EMP-00842,2025-01-31,2025-03-01,142.9,5.6,7029.27,1401.61,5627.66,CA,False,none
PE-EMP-00842-03,EMP-00842,2025-03-02,2025-03-31,165.2,11.4,7392.16,1702.66,5689.5,CA,False,none
PE-EMP-00842-04,EMP-00842,2025-04-01,2025-04-30,151.7,13.3,7511.48,1657.9,5853.58,CA,False,none
PE-EMP-00842-05,EMP-00842,2025-05-01,2025-05-30,151.1,0.0,6681.71,1860.43,4821.28,CA,False,none
PE-EMP-00842-06,EMP-00842,2025-05-31,2025-06-29,141.6,10.7,7350.78,1760.42,5590.36,CA,False,none
PE-EMP-00843-01,EMP-00843,2025-01-01,2025-01-30,166.2,0.0,7261.0,1626.44,5634.56,WA,False,none
PE-EMP-00843-02,EMP-00843,2025-01-31,2025-03-01,152.9,0.0,7261.0,1595.88,5665.12,WA,False,none
PE-EMP-00843-03,EMP-00843,2025-03-02,2025-03-31,156.4,0.0,7261.0,1750.7,5510.3,WA,False,none
PE-EMP-00843-04,EMP-00843,2025-04-01,2025-04-30,146.3,0.0,7261.0,1864.56,5396.44,WA,False,none
PE-EMP-00843-05,EMP-00843,2025-05-01,2025-05-30,159.1,0.0,7261.0,1780.22,5480.78,WA,False,none
PE-EMP-00843-06,EMP-00843,2025-05-31,2025-06-29,167.7,0.0,7261.0,1372.08,5888.92,WA,False,none
PE-EMP-00844-01,EMP-00844,2025-01-01,2025-01-30,159.1,12.2,7283.21,2023.48,5259.73,UK_national,False,none
PE-EMP-00844-02,EMP-00844,2025-01-31,2025-03-01,142.1,4.5,6810.39,1815.1,4995.29,UK_national,False,none
PE-EMP-00844-03,EMP-00844,2025-03-02,2025-03-31,141.1,14.2,7404.47,1763.77,5640.7,UK_national,False,none
PE-EMP-00844-04,EMP-00844,2025-04-01,2025-04-30,166.8,3.3,6736.53,1848.58,4887.95,UK_national,False,none
PE-EMP-00844-05,EMP-00844,2025-05-01,2025-05-30,140.8,3.7,6763.89,1870.46,4893.43,UK_national,False,none
PE-EMP-00844-06,EMP-00844,2025-05-31,2025-06-29,155.2,4.1,6789.59,1643.14,5146.45,UK_national,False,none
PE-EMP-00845-01,EMP-00845,2025-01-01,2025-01-30,151.0,0.0,7524.0,1467.81,6056.19,FL,False,none
PE-EMP-00845-02,EMP-00845,2025-01-31,2025-03-01,142.3,0.0,7524.0,2007.88,5516.12,FL,False,none
PE-EMP-00845-03,EMP-00845,2025-03-02,2025-03-31,166.3,0.0,7524.0,1670.18,5853.82,FL,False,none
PE-EMP-00845-04,EMP-00845,2025-04-01,2025-04-30,140.4,0.0,7524.0,1396.36,6127.64,FL,False,none
PE-EMP-00845-05,EMP-00845,2025-05-01,2025-05-30,151.4,0.0,7524.0,2020.04,5503.96,FL,False,none
PE-EMP-00845-06,EMP-00845,2025-05-31,2025-06-29,167.1,0.0,7524.0,1668.59,5855.41,FL,False,none
PE-EMP-00846-01,EMP-00846,2025-01-01,2025-01-30,167.2,5.9,4185.33,1152.66,3032.67,UK_national,False,none
PE-EMP-00846-02,EMP-00846,2025-01-31,2025-03-01,164.6,0.6,3988.63,811.23,3177.4,UK_national,False,none
PE-EMP-00846-03,EMP-00846,2025-03-02,2025-03-31,151.0,2.3,4051.32,960.3,3091.02,UK_national,False,none
PE-EMP-00846-04,EMP-00846,2025-04-01,2025-04-30,162.5,5.4,4167.92,775.42,3392.5,UK_national,False,none
PE-EMP-00846-05,EMP-00846,2025-05-01,2025-05-30,156.3,11.7,4400.35,1136.71,3263.64,UK_national,False,none
PE-EMP-00846-06,EMP-00846,2025-05-31,2025-06-29,148.4,0.5,3986.18,1102.3,2883.88,UK_national,False,none
PE-EMP-00847-01,EMP-00847,2025-01-01,2025-01-30,151.0,0.0,7052.0,1407.82,5644.18,TX,False,none
PE-EMP-00847-02,EMP-00847,2025-01-31,2025-03-01,148.6,0.0,7052.0,1812.51,5239.49,TX,False,none
PE-EMP-00847-03,EMP-00847,2025-03-02,2025-03-31,160.1,0.0,7052.0,1669.6,5382.4,TX,False,none
PE-EMP-00847-04,EMP-00847,2025-04-01,2025-04-30,149.6,0.0,7052.0,1482.54,5569.46,TX,False,none
PE-EMP-00847-05,EMP-00847,2025-05-01,2025-05-30,156.9,0.0,7052.0,1387.32,5664.68,TX,False,none
PE-EMP-00847-06,EMP-00847,2025-05-31,2025-06-29,145.3,0.0,7052.0,1866.32,5185.68,TX,False,none
PE-EMP-00848-01,EMP-00848,2025-01-01,2025-01-30,150.8,6.5,4250.4,1119.57,3130.83,DE_national,False,none
PE-EMP-00848-02,EMP-00848,2025-01-31,2025-03-01,142.5,14.5,4551.69,935.7,3615.99,DE_national,False,none
PE-EMP-00848-03,EMP-00848,2025-03-02,2025-03-31,162.0,10.0,4380.89,1191.44,3189.45,DE_national,False,none
PE-EMP-00848-04,EMP-00848,2025-04-01,2025-04-30,160.7,14.1,4536.02,1068.14,3467.88,DE_national,False,none
PE-EMP-00848-05,EMP-00848,2025-05-01,2025-05-30,149.0,10.1,4385.42,833.85,3551.57,DE_national,False,none
PE-EMP-00848-06,EMP-00848,2025-05-31,2025-06-29,154.4,7.7,4295.13,1153.79,3141.34,DE_national,False,none
PE-EMP-00849-01,EMP-00849,2025-01-01,2025-01-30,141.1,11.0,4701.39,1292.48,3408.91,CA,False,none
PE-EMP-00849-02,EMP-00849,2025-01-31,2025-03-01,156.6,10.3,4672.8,886.94,3785.86,CA,False,none
PE-EMP-00849-03-DUP,EMP-00849,2025-03-02,2025-03-31,157.4,6.1,4505.21,1099.03,3406.18,CA,True,duplicate_payment
PE-EMP-00849-04,EMP-00849,2025-04-01,2025-04-30,160.3,13.6,4804.74,1206.57,3598.17,CA,False,none
PE-EMP-00849-05,EMP-00849,2025-05-01,2025-05-30,158.4,8.6,4603.08,1003.59,3599.49,CA,False,none
PE-EMP-00849-06,EMP-00849,2025-05-31,2025-06-29,146.2,8.4,4596.38,1197.36,3399.02,CA,False,none
PE-EMP-00850-01,EMP-00850,2025-01-01,2025-01-30,164.8,10.8,6888.46,1902.87,4985.59,UK_national,False,none
PE-EMP-00850-02,EMP-00850,2025-01-31,2025-03-01,147.9,6.9,11905.43,1836.95,4823.49,UK_national,True,rate_violation
PE-EMP-00850-03,EMP-00850,2025-03-02,2025-03-31,164.9,10.0,6841.44,1480.95,5360.49,UK_national,False,none
PE-EMP-00850-04,EMP-00850,2025-04-01,2025-04-30,146.6,3.7,6470.96,1779.02,4691.94,UK_national,False,none
PE-EMP-00850-05,EMP-00850,2025-05-01,2025-05-30,166.6,0.5,6285.55,1564.8,4720.75,UK_national,False,none
PE-EMP-00850-06,EMP-00850,2025-05-31,2025-06-29,142.2,10.6,6876.36,1489.31,5387.05,UK_national,False,none
PE-EMP-00851-01,EMP-00851,2025-01-01,2025-01-30,158.7,7.5,4046.59,739.71,3306.88,WA,False,none
PE-EMP-00851-02,EMP-00851,2025-01-31,2025-03-01,167.4,4.0,3923.01,1044.92,2878.09,WA,False,none
PE-EMP-00851-03,EMP-00851,2025-03-02,2025-03-31,161.8,5.9,3988.58,993.09,2995.49,WA,False,none
PE-EMP-00851-04,EMP-00851,2025-04-01,2025-04-30,158.9,7.5,4046.52,1050.5,2996.02,WA,False,none
PE-EMP-00851-05,EMP-00851,2025-05-01,2025-05-30,151.2,10.7,4159.63,1048.46,3111.17,WA,False,none
PE-EMP-00851-06,EMP-00851,2025-05-31,2025-06-29,167.7,10.8,4164.75,1142.28,3022.47,WA,False,none
PE-EMP-00852-01,EMP-00852,2025-01-01,2025-01-30,165.7,5.0,6724.99,1344.57,5380.42,WA,False,none
PE-EMP-00852-02,EMP-00852,2025-01-31,2025-03-01,167.1,6.5,6816.28,1611.59,5204.69,WA,False,none
PE-EMP-00852-03,EMP-00852,2025-03-02,2025-03-31,167.8,4.1,6666.61,1457.76,5208.85,WA,False,none
PE-EMP-00852-04,EMP-00852,2025-04-01,2025-04-30,160.4,11.7,7123.63,1554.6,5569.03,WA,False,none
PE-EMP-00852-05,EMP-00852,2025-05-01,2025-05-30,162.6,6.5,6811.15,1843.06,4968.09,WA,False,none
PE-EMP-00852-06,EMP-00852,2025-05-31,2025-06-29,143.5,2.7,6581.92,1372.69,5209.23,WA,False,none
PE-EMP-00853-01,EMP-00853,2025-01-01,2025-01-30,140.6,0.0,8113.0,2026.42,6086.58,WA,False,none
PE-EMP-00853-02,EMP-00853,2025-01-31,2025-03-01,140.2,0.0,8113.0,1729.72,6383.28,WA,False,none
PE-EMP-00853-03,EMP-00853,2025-03-02,2025-03-31,163.5,0.0,8113.0,1961.99,6151.01,WA,False,none
PE-EMP-00853-04,EMP-00853,2025-04-01,2025-04-30,166.3,0.0,8113.0,1872.52,6240.48,WA,False,none
PE-EMP-00853-05,EMP-00853,2025-05-01,2025-05-30,162.8,0.0,8113.0,1610.73,6502.27,WA,False,none
PE-EMP-00853-06,EMP-00853,2025-05-31,2025-06-29,151.2,0.0,8113.0,1576.03,6536.97,WA,False,none
PE-EMP-00854-01,EMP-00854,2025-01-01,2025-01-30,162.0,0.0,7492.0,1626.67,5865.33,DE_national,False,none
PE-EMP-00854-02,EMP-00854,2025-01-31,2025-03-01,150.7,0.0,7492.0,1574.88,5917.12,DE_national,False,none
PE-EMP-00854-03,EMP-00854,2025-03-02,2025-03-31,152.5,0.0,7492.0,1433.1,6058.9,DE_national,False,none
PE-EMP-00854-04,EMP-00854,2025-04-01,2025-04-30,165.8,0.0,7492.0,1358.71,6133.29,DE_national,False,none
PE-EMP-00854-05,EMP-00854,2025-05-01,2025-05-30,164.4,0.0,7492.0,1555.48,5936.52,DE_national,False,none
PE-EMP-00854-06,EMP-00854,2025-05-31,2025-06-29,146.7,0.0,7492.0,1930.63,5561.37,DE_national,False,none
PE-EMP-00855-01,EMP-00855,2025-01-01,2025-01-30,156.5,0.0,8190.0,1571.39,6618.61,CA,False,none
PE-EMP-00855-02,EMP-00855,2025-01-31,2025-03-01,145.1,0.0,8190.0,1574.56,6615.44,CA,False,none
PE-EMP-00855-03,EMP-00855,2025-03-02,2025-03-31,162.8,0.0,8190.0,1517.31,6672.69,CA,False,none
PE-EMP-00855-04,EMP-00855,2025-04-01,2025-04-30,158.7,0.0,12736.51,1691.05,6498.95,CA,True,rate_violation
PE-EMP-00855-05,EMP-00855,2025-05-01,2025-05-30,155.2,0.0,8190.0,1634.24,6555.76,CA,False,none
PE-EMP-00855-06,EMP-00855,2025-05-31,2025-06-29,162.2,0.0,8190.0,1603.12,6586.88,CA,False,none
PE-EMP-00856-01,EMP-00856,2025-01-01,2025-01-30,151.6,0.0,7444.0,1426.53,6017.47,DE_national,False,none
PE-EMP-00856-02,EMP-00856,2025-01-31,2025-03-01,161.7,0.0,7444.0,1999.56,5444.44,DE_national,False,none
PE-EMP-00856-03,EMP-00856,2025-03-02,2025-03-31,146.0,0.0,7444.0,1942.58,5501.42,DE_national,False,none
PE-EMP-00856-04,EMP-00856,2025-04-01,2025-04-30,152.7,0.0,7444.0,1647.1,5796.9,DE_national,False,none
PE-EMP-00856-05,EMP-00856,2025-05-01,2025-05-30,158.4,0.0,7444.0,1680.78,5763.22,DE_national,False,none
PE-EMP-00856-06,EMP-00856,2025-05-31,2025-06-29,142.9,0.0,7444.0,2015.43,5428.57,DE_national,False,none
PE-EMP-00857-01,EMP-00857,2025-01-01,2025-01-30,165.3,0.4,6532.43,1597.58,4934.85,CA,False,none
PE-EMP-00857-02,EMP-00857,2025-01-31,2025-03-01,160.5,7.4,9983.82,1621.89,5336.54,CA,True,rate_violation
PE-EMP-00857-03,EMP-00857,2025-03-02,2025-03-31,150.0,2.5,6657.78,1818.85,4838.93,CA,False,none
PE-EMP-00857-04,EMP-00857,2025-04-01,2025-04-30,142.2,10.9,7172.68,1611.44,5561.24,CA,False,none
PE-EMP-00857-05,EMP-00857,2025-05-01,2025-05-30,165.7,8.4,7014.51,1485.91,5528.6,CA,False,none
PE-EMP-00857-06,EMP-00857,2025-05-31,2025-06-29,145.9,12.2,7251.12,1782.28,5468.84,CA,False,none
PE-EMP-00858-01,EMP-00858,2025-01-01,2025-01-30,160.7,0.0,7080.0,1399.16,5680.84,DE_national,False,none
PE-EMP-00858-02,EMP-00858,2025-01-31,2025-03-01,164.9,0.0,7080.0,1632.28,5447.72,DE_national,False,none
PE-EMP-00858-03,EMP-00858,2025-03-02,2025-03-31,152.9,0.0,7080.0,1463.48,5616.52,DE_national,False,none
PE-EMP-00858-04,EMP-00858,2025-04-01,2025-04-30,159.0,0.0,7080.0,1904.73,5175.27,DE_national,False,none
PE-EMP-00858-05,EMP-00858,2025-05-01,2025-05-30,153.9,0.0,7080.0,1354.0,5726.0,DE_national,False,none
PE-EMP-00858-06,EMP-00858,2025-05-31,2025-06-29,145.4,0.0,7080.0,1957.53,5122.47,DE_national,False,none
PE-EMP-00859-01,EMP-00859,2025-01-01,2025-01-30,164.4,0.0,8057.0,2202.59,5854.41,TX,False,none
PE-EMP-00859-02,EMP-00859,2025-01-31,2025-03-01,158.9,0.0,8057.0,2007.4,6049.6,TX,False,none
PE-EMP-00859-03,EMP-00859,2025-03-02,2025-03-31,151.5,0.0,8057.0,1725.36,6331.64,TX,False,none
PE-EMP-00859-04,EMP-00859,2025-04-01,2025-04-30,160.8,0.0,8057.0,1569.17,6487.83,TX,False,none
PE-EMP-00859-05,EMP-00859,2025-05-01,2025-05-30,165.3,0.0,8057.0,1823.14,6233.86,TX,False,none
PE-EMP-00859-06,EMP-00859,2025-05-31,2025-06-29,143.7,0.0,8057.0,1796.69,6260.31,TX,False,none
PE-EMP-00860-01,EMP-00860,2025-01-01,2025-01-30,159.1,6.1,4118.84,821.7,3297.14,TX,False,none
PE-EMP-00860-02,EMP-00860,2025-01-31,2025-03-01,140.1,4.2,4048.67,753.84,3294.83,TX,False,none
PE-EMP-00860-03,EMP-00860,2025-03-02,2025-03-31,163.2,13.9,4402.78,1069.57,3333.21,TX,False,none
PE-EMP-00860-04,EMP-00860,2025-04-01,2025-04-30,150.0,2.3,3979.55,891.15,3088.4,TX,False,none
PE-EMP-00860-05,EMP-00860,2025-05-01,2025-05-30,155.0,0.4,3909.47,1069.65,2839.82,TX,False,none
PE-EMP-00860-06,EMP-00860,2025-05-31,2025-06-29,149.1,7.8,4180.43,1163.87,3016.56,TX,False,none
PE-EMP-00861-01,EMP-00861,2025-01-01,2025-01-30,141.0,13.8,4624.11,1056.08,3568.03,FL,False,none
PE-EMP-00861-02,EMP-00861,2025-01-31,2025-03-01,159.1,10.9,4513.98,842.18,3671.8,FL,False,none
PE-EMP-00861-03,EMP-00861,2025-03-02,2025-03-31,145.2,6.9,4360.62,1154.12,3206.5,FL,False,none
PE-EMP-00861-04,EMP-00861,2025-04-01,2025-04-30,145.5,6.4,4338.92,1043.17,3295.75,FL,False,none
PE-EMP-00861-05,EMP-00861,2025-05-01,2025-05-30,146.3,8.6,4424.27,1146.66,3277.61,FL,False,none
PE-EMP-00861-06,EMP-00861,2025-05-31,2025-06-29,161.5,3.3,4219.29,927.4,3291.89,FL,False,none
PE-EMP-00862-01,EMP-00862,2025-01-01,2025-01-30,162.6,10.4,7411.07,1700.38,5710.69,DE_national,False,none
PE-EMP-00862-02,EMP-00862,2025-01-31,2025-03-01,144.6,0.5,6785.31,1303.88,5481.43,DE_national,False,none
PE-EMP-00862-03,EMP-00862,2025-03-02,2025-03-31,150.6,5.2,7080.4,1776.6,5303.8,DE_national,False,none
PE-EMP-00862-04,EMP-00862,2025-04-01,2025-04-30,154.5,5.9,7123.03,1927.84,5195.19,DE_national,False,none
PE-EMP-00862-05,EMP-00862,2025-05-01,2025-05-30,140.8,9.7,7364.31,1749.48,5614.83,DE_national,False,none
PE-EMP-00862-06,EMP-00862,2025-05-31,2025-06-29,157.7,7.3,7212.17,1475.7,5736.47,DE_national,False,none
PE-EMP-00863-01,EMP-00863,2025-01-01,2025-01-30,143.6,0.0,7997.0,1738.17,6258.83,UK_national,False,none
PE-EMP-00863-02,EMP-00863,2025-01-31,2025-03-01,157.2,0.0,7997.0,2101.01,5895.99,UK_national,False,none
PE-EMP-00863-03,EMP-00863,2025-03-02,2025-03-31,164.1,0.0,7997.0,1985.56,6011.44,UK_national,False,none
PE-EMP-00863-04,EMP-00863,2025-04-01,2025-04-30,165.5,0.0,7997.0,1558.1,6438.9,UK_national,False,none
PE-EMP-00863-05,EMP-00863,2025-05-01,2025-05-30,144.2,0.0,7997.0,1993.83,6003.17,UK_national,False,none
PE-EMP-00863-06,EMP-00863,2025-05-31,2025-06-29,162.8,0.0,7997.0,1620.86,6376.14,UK_national,False,none
PE-EMP-00864-01,EMP-00864,2025-01-01,2025-01-30,157.2,0.0,6959.0,1874.49,5084.51,NY,False,none
PE-EMP-00864-02,EMP-00864,2025-01-31,2025-03-01,156.9,0.0,6959.0,1373.92,5585.08,NY,False,none
PE-EMP-00864-03,EMP-00864,2025-03-02,2025-03-31,148.0,0.0,6959.0,1846.13,5112.87,NY,False,none
PE-EMP-00864-04,EMP-00864,2025-04-01,2025-04-30,159.4,0.0,6959.0,1829.04,5129.96,NY,False,none
PE-EMP-00864-05,EMP-00864,2025-05-01,2025-05-30,161.9,0.0,6959.0,1407.15,5551.85,NY,False,none
PE-EMP-00864-06,EMP-00864,2025-05-31,2025-06-29,149.9,0.0,6959.0,1342.53,5616.47,NY,False,none
PE-EMP-00865-01,EMP-00865,2025-01-01,2025-01-30,151.9,0.0,7584.0,1431.18,6152.82,CA,False,none
PE-EMP-00865-02,EMP-00865,2025-01-31,2025-03-01,149.8,0.0,7584.0,1391.48,6192.52,CA,False,none
PE-EMP-00865-03,EMP-00865,2025-03-02,2025-03-31,151.1,0.0,7584.0,2053.29,5530.71,CA,False,none
PE-EMP-00865-04,EMP-00865,2025-04-01,2025-04-30,155.4,0.0,7584.0,1713.31,5870.69,CA,False,none
PE-EMP-00865-05,EMP-00865,2025-05-01,2025-05-30,154.3,0.0,7584.0,1660.21,5923.79,CA,False,none
PE-EMP-00865-06,EMP-00865,2025-05-31,2025-06-29,153.9,0.0,7584.0,2092.89,5491.11,CA,False,none
PE-EMP-00866-01,EMP-00866,2025-01-01,2025-01-30,161.4,0.0,8015.0,2089.45,5925.55,federal,False,none
PE-EMP-00866-02,EMP-00866,2025-01-31,2025-03-01,163.2,0.0,8015.0,1602.92,6412.08,federal,False,none
PE-EMP-00866-03,EMP-00866,2025-03-02,2025-03-31,141.1,0.0,8015.0,1454.05,6560.95,federal,False,none
PE-EMP-00866-04-DUP,EMP-00866,2025-04-01,2025-04-30,143.5,0.0,8015.0,1760.44,6254.56,federal,True,duplicate_payment
PE-EMP-00866-05,EMP-00866,2025-05-01,2025-05-30,149.9,0.0,8015.0,2120.23,5894.77,federal,False,none
PE-EMP-00866-06,EMP-00866,2025-05-31,2025-06-29,163.1,0.0,8015.0,1886.43,6128.57,federal,False,none
PE-EMP-00867-01,EMP-00867,2025-01-01,2025-01-30,165.0,0.0,6709.0,1582.17,5126.83,FL,False,none
PE-EMP-00867-02,EMP-00867,2025-01-31,2025-03-01,155.7,0.0,6709.0,1852.96,4856.04,FL,False,none
PE-EMP-00867-03,EMP-00867,2025-03-02,2025-03-31,159.8,0.0,6709.0,1854.14,4854.86,FL,False,none
PE-EMP-00867-04,EMP-00867,2025-04-01,2025-04-30,153.8,0.0,6709.0,1740.15,4968.85,FL,False,none
PE-EMP-00867-05,EMP-00867,2025-05-01,2025-05-30,157.6,0.0,6709.0,1826.89,4882.11,FL,False,none
PE-EMP-00867-06,EMP-00867,2025-05-31,2025-06-29,161.3,0.0,6709.0,1565.97,5143.03,FL,False,none
PE-EMP-00868-01,EMP-00868,2025-01-01,2025-01-30,147.2,0.0,8089.0,1781.63,6307.37,federal,False,none
PE-EMP-00868-02,EMP-00868,2025-01-31,2025-03-01,145.6,0.0,8089.0,1814.05,6274.95,federal,False,none
PE-EMP-00868-03,EMP-00868,2025-03-02,2025-03-31,147.4,0.0,8089.0,1573.43,6515.57,federal,False,none
PE-EMP-00868-04,EMP-00868,2025-04-01,2025-04-30,167.4,0.0,8089.0,2235.94,5853.06,federal,False,none
PE-EMP-00868-05,EMP-00868,2025-05-01,2025-05-30,167.5,0.0,8089.0,2250.74,5838.26,federal,False,none
PE-EMP-00868-06,EMP-00868,2025-05-31,2025-06-29,144.0,0.0,8089.0,1586.56,6502.44,federal,False,none
PE-EMP-00869-01,EMP-00869,2025-01-01,2025-01-30,159.9,0.3,6717.92,1280.52,5437.4,NY,False,none
PE-EMP-00869-02,EMP-00869,2025-01-31,2025-03-01,157.0,3.8,6941.16,1356.28,5584.88,NY,False,none
PE-EMP-00869-03,EMP-00869,2025-03-02,2025-03-31,155.7,10.1,7333.79,1863.2,5470.59,NY,False,none
PE-EMP-00869-04,EMP-00869,2025-04-01,2025-04-30,144.3,12.2,7470.76,2084.95,5385.81,NY,False,none
PE-EMP-00869-05,EMP-00869,2025-05-01,2025-05-30,157.7,2.8,6875.54,1742.44,5133.1,NY,False,none
PE-EMP-00869-06,EMP-00869,2025-05-31,2025-06-29,149.9,0.9,6755.87,1339.72,5416.15,NY,False,none
PE-EMP-00870-01,EMP-00870,2025-01-01,2025-01-30,164.9,0.0,7360.0,2055.58,5304.42,federal,False,none
PE-EMP-00870-02,EMP-00870,2025-01-31,2025-03-01,149.5,0.0,7360.0,1598.29,5761.71,federal,False,none
PE-EMP-00870-03,EMP-00870,2025-03-02,2025-03-31,141.4,0.0,7360.0,1611.55,5748.45,federal,False,none
PE-EMP-00870-04,EMP-00870,2025-04-01,2025-04-30,163.3,0.0,7360.0,1792.48,5567.52,federal,False,none
PE-EMP-00870-05,EMP-00870,2025-05-01,2025-05-30,160.2,0.0,7360.0,1961.07,5398.93,federal,False,none
PE-EMP-00870-06,EMP-00870,2025-05-31,2025-06-29,146.8,0.0,7360.0,1954.14,5405.86,federal,False,none
PE-EMP-00871-01,EMP-00871,2025-01-01,2025-01-30,143.2,0.0,7538.0,1398.62,6139.38,DE_national,False,none
PE-EMP-00871-02,EMP-00871,2025-01-31,2025-03-01,151.1,0.0,7538.0,1954.59,5583.41,DE_national,False,none
PE-EMP-00871-03,EMP-00871,2025-03-02,2025-03-31,147.7,0.0,7538.0,1980.74,5557.26,DE_national,False,none
PE-EMP-00871-04,EMP-00871,2025-04-01,2025-04-30,140.2,0.0,7538.0,1861.13,5676.87,DE_national,False,none
PE-EMP-00871-05,EMP-00871,2025-05-01,2025-05-30,146.4,0.0,7538.0,1778.13,5759.87,DE_national,False,none
PE-EMP-00871-06,EMP-00871,2025-05-31,2025-06-29,148.5,0.0,7538.0,1448.82,6089.18,DE_national,False,none
PE-EMP-00872-01,EMP-00872,2025-01-01,2025-01-30,155.7,0.0,7321.0,1426.49,5894.51,FL,False,none
PE-EMP-00872-02,EMP-00872,2025-01-31,2025-03-01,164.9,0.0,7321.0,1370.3,5950.7,FL,False,none
PE-EMP-00872-03,EMP-00872,2025-03-02,2025-03-31,161.7,0.0,7321.0,1445.54,5875.46,FL,False,none
PE-EMP-00872-04,EMP-00872,2025-04-01,2025-04-30,158.5,0.0,7321.0,1690.21,5630.79,FL,False,none
PE-EMP-00872-05,EMP-00872,2025-05-01,2025-05-30,148.0,0.0,7321.0,1610.1,5710.9,FL,False,none
PE-EMP-00872-06,EMP-00872,2025-05-31,2025-06-29,156.0,0.0,7321.0,1844.96,5476.04,FL,False,none
PE-EMP-00873-01,EMP-00873,2025-01-01,2025-01-30,158.4,0.0,7196.0,1573.13,5622.87,CA,False,none
PE-EMP-00873-02,EMP-00873,2025-01-31,2025-03-01,148.8,0.0,7196.0,1494.5,5701.5,CA,False,none
